ligand_canonical_id,canonical_smiles,e3_uniprot,neo_uniprot,neo_gene_symbol,moa_type,endpoint_tier,endpoint_category,source_dataset,has_pdb_structure,mutation,is_family_level,label_positive,regime
QSQLDEQLDSSPDW-UHFFFAOYSA-N,CN1CCN(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)C(=O)C1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
GDWLREQQRRRZBT-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4Cc5nccn5CC4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
IFJZJRKHABWRQH-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4CCn5nccc5C4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
XNPUFPXYQVMIAG-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4CCn5ccnc5C4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
NZWRJPOKMJLKOI-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4CCn5cncc5C4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
RMYPEJZUHYPDSL-UHFFFAOYSA-N,Cn1ccc2c1C(=O)N(Cc1ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc1)CC2,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
XGFMJNKBHXXCPL-UHFFFAOYSA-N,COC1CCCC(=O)N1Cc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
GJLFTDAFWYQVSJ-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4CCCC(F)C4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
DXUWOIOLAGBMNE-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4CC5(F)CC(C5)C4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
UYAXZASDLSTEBX-UHFFFAOYSA-N,CC1(C)CN(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)C(=O)CO1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
PKECUTPAEUHXNY-UHFFFAOYSA-N,CC1CN(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)C(=O)C(C)O1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
UWWUYTBVVIRMRE-UHFFFAOYSA-N,CC1CCC(F)(F)C(=O)N1Cc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
QTLWSJMCWIMOMX-KTQQKIMGSA-N,C[C@H]1COCC(=O)N1Cc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
FAGQSWAYWBATRK-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4C(=O)COCC45CC5)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
CHNDXDYOQUJRSN-UHFFFAOYSA-N,CC1(C)COCC(=O)N1Cc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
QBXJOJGUUKPOCD-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4C(=O)COCC4C(F)(F)F)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
ADYGYBSNMFRYOC-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4CCN5CCCC5C4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
FSQGXBJLYILIEO-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4CC5CCCN5CC4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
UQHJTITVLBRRTH-UHFFFAOYSA-N,CN1CC(=O)N(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)CC12COC2,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
YJUWKPUUAZEXEV-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4CC(C(F)(F)F)OCC4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
REBVJWYAGCHCNZ-UHFFFAOYSA-N,CN1CC(=O)N(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)CC1(C)C,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
NFLPAHRXDXKXLO-UHFFFAOYSA-N,CN1CC(=O)N(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)c2cnccc21,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
NLNRUYGLOULPEN-UHFFFAOYSA-N,CN1CC(=O)N(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)c2cccnc21,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
JIRZUIVBYYOAMQ-UHFFFAOYSA-N,CC1Oc2ccncc2N(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)C1=O,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
LULLTDFFRXVIKG-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4C(=O)CCn5nccc54)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
MAIRHIJMLBQFJN-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4CCc5ocnc5C4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
XPBDVPLLJIMHBR-UHFFFAOYSA-N,Cn1ccc(COc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cn2)n1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
ZVODBGZAWVBMLG-UHFFFAOYSA-N,Cn1ccc(CCc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cn2)n1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
FKMDJROAPUNSEI-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(NC(=O)N4CCCC4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
SACJQCNFSGLZDM-UHFFFAOYSA-N,CN1CCCN(c2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)C1=O,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
PEKUBHZQWFONOL-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(-n4cc(F)ccc4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
BCHXHHIKRYDGSV-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(-n4ccc(F)cc4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
GNBADQRYEKSRSG-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(N4C(=O)CCCC4C(F)(F)F)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
DJCJOCGEBIUHBZ-UHFFFAOYSA-N,Cc1c(-c2ccc(Cn3ccccc3=O)cc2)cccc1C1CCC(=O)NC1=O,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
BWTWABZONVEREL-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(-n4c(F)cccc4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
SKOHDCIXJSATRD-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(C4(n5ccccc5=O)CC4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
UKTRPQHSCMFIPP-UHFFFAOYSA-N,Cc1c(-c2ccc(-n3ccccc3=O)cc2)cccc1C1CCC(=O)NC1=O,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
ZQTNQXJBWPSYRL-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(Cn4ccccc4=O)cc3)c2)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
PSMCAMNBKMXTRZ-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(-n4c(C(F)F)cccc4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
PSNJZKKTZQDSEP-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(-n4cc(C(F)(F)F)ccc4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
DZRYPPYDNWVQNM-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(-n4ccc(C(F)(F)F)cc4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
YJDBVFQETRGYDA-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CC(=O)N4CCCC4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
JTILPUBELKCEAH-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(-n4ccccc4=O)cc3)c2F)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
USYUWHWCCRATQK-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CC4COC4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
WMXJZBQZXSNKHB-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(N4C(=O)CCCC45CC5)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
VLPLJPNZPRBYSW-UHFFFAOYSA-N,CC(C)(c1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1)n1ccccc1=O,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
XCBXDBHGVSBFHF-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(C(=O)Nc4ccon4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
ZFGDGBHOUKSUPB-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(NC(=O)c4ccon4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
SLJZMQXGLDFIGY-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(NC(=O)c4ccno4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
QMWDNWXBJJGXJU-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(NC(=O)C4CCOC4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
SENCBHSTSUKKFO-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(-n4cccc(C(F)(F)F)c4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
UCBZHYRHZVVQDT-UHFFFAOYSA-N,Cn1cccc(-c2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)c1=O,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
LRGQDNLGEXGTPG-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(C(=O)Nc4ccno4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
SCMUTAOYQCBWDF-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(C(=O)N4CCCCC4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
JIMFFVKIWRLODO-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(C(=O)n4cccc4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
AFXAOYUDWHDBLT-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(C(=O)N4CCC(F)(F)C4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
VSXWGGVTVDRKEZ-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(N4CCCCS4(=O)=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
SUFJEWUVJKHZGF-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4CCOC4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
FMMGWTKTPQIRRE-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(-n4cccc(F)c4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
GPLOWLQBSZSLKK-MTATWXBHSA-N,C[C@@H]1COC(=O)N1c1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
GPLOWLQBSZSLKK-WHUIICBVSA-N,C[C@H]1COC(=O)N1c1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
RXSATOKSUZJZCW-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(Nc4ccccn4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
OKGRFBZCUHULPX-UHFFFAOYSA-N,Cc1cccc(=O)n1-c1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
ATFVRCNMKWLFKW-UHFFFAOYSA-N,Cn1ccc(COc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)n1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
DSFPRAMXCWVKGH-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(N4CCOC4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
RIFDPWJLHNZGEX-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(-n4ccccc4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
UBSBBCOCLFYZJB-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(Cc4ncccn4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
OFVAAWNOUHMTCJ-UHFFFAOYSA-N,Cn1ccc(C(=O)Nc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)n1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
UVAZUDPBFYZDSS-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CN4CCCC4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
IFIUFUGJLXUTKH-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(N4C(=O)CCCC4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
USOFEHXSTTUZHY-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(N4CCCOC4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
TVDDUTLWPOEXCQ-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(OCc4cc[nH]n4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
VAHVYBSMSOIIQE-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(Cn4ccccc4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
GDQKRHUGWYMSBN-UHFFFAOYSA-N,CC1CCCC(=O)N1c1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
VWOVLCOKRSAMNP-UHFFFAOYSA-N,Cc1cc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)ccc1-n1ccccc1=O,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
QKEPEXBIURLQCE-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(C4COC4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
IZFWAPBCOFGBJD-UHFFFAOYSA-N,CC(C)(c1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1)N1CCCCC1=O,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
ITRYLYGDXCERGH-UHFFFAOYSA-N,Cn1ccc(NCc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)n1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
IOADCFHKRZHOKR-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(N4CCC4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
FUEHVEPJCMHMME-UHFFFAOYSA-N,Cn1ccc(CCc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)n1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
HJQIPKCMZCWZAC-UHFFFAOYSA-N,Cn1cc(CNc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)cn1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
IWXKXHGOLCZVIX-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3cccc(COC4CCOC4)c3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
JUUGEFPXPLABMR-UHFFFAOYSA-N,Cc1ccn(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)c(=O)c1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
BJNOITAWVQPRRW-UHFFFAOYSA-N,Cc1ccc(=O)n(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)c1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
GDENUQNUJYCGQE-UHFFFAOYSA-N,Cc1cccn(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)c1=O,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
WERCYDMICCURTB-UHFFFAOYSA-N,Cn1cncc1COc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
ZCGLWYLPIBTTPG-UHFFFAOYSA-N,Cc1cccc(=O)n1Cc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
GXBGXFCWYGIAFV-UHFFFAOYSA-N,Cn1cnc(COc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)c1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
FSFIPMQTKYRTMC-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CCn4ccccc4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
YKRKNNZNOOBTOS-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(C(=O)N4CCCC4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
FOZIDCXOKBUPMP-UHFFFAOYSA-N,Cn1ccc(CNc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)n1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
RKGFNBWPADNRSF-UHFFFAOYSA-N,Cn1ccc(COc2ccc(-c3c(C#N)ccc(C4CCC(=O)NC4=O)c3Cl)cc2)n1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
YXHUYLWKRHXBIR-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CCCn4ccccc4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
WHUCEZSQEDMYNA-UHFFFAOYSA-N,Cn1ccc(COc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)c(Cl)c2)n1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
APSGONYGWYCOOJ-UHFFFAOYSA-N,Cn1ccc(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)n1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
DFMDQAIQVALIAL-UHFFFAOYSA-N,COc1ccn(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)c(=O)c1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
QNHRDRYIHFEFSH-UHFFFAOYSA-N,CC(c1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1)n1ccccc1=O,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
CZXSAGGLEKJZEV-UHFFFAOYSA-N,CC(Oc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1)c1ccn(C)n1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
VZEIOSUGJFYSFS-UHFFFAOYSA-N,C#Cc1ccc(C2CCC(=O)NC2=O)c(Cl)c1-c1ccc(OCc2ccn(C)n2)cc1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
NQLZFFKRZHNOFS-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(Cn4ccc(C(F)(F)F)cc4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
OFSAAICNEQOETF-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(Cn4ccc(F)cc4=O)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
SLMMLEJATXYFJV-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(Cc4ccccn4)cc3)c2Cl)C(=O)N1,Q96SW2,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,mgtbind,False,,False,1,pu_primary
