compound_inchi_key,canonical_isomeric_smiles,canonical_smiles,stereo_status,source_dataset,source_record_id,ligand_source_id,e3_uniprot,e3_gene_symbol,target_uniprot,target_gene_symbol,moa_type,endpoint_tier,endpoint_category,assay_type,mutation_flag,mutation_detail,diagnostic_only,is_family_level,has_pdb_structure,pdb_id,dc50,dmax,mapping_assumption_flag,in_both_datasets
XWALEBGBXQLGRF-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6724,MG-6724,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
VFYJJOQAEICMCR-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6725,MG-6725,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
JTBUCPUBZJPTQS-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6726,MG-6726,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
RBQYYOCFKAKNAG-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6727,MG-6727,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
YPRPEYHJUNGESQ-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6718,MG-6718,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
OSDMFFDPYSSZGP-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6729,MG-6729,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
ROFKFFQOLASHJH-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6730,MG-6730,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
YWGNXKIAXBRFGF-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6731,MG-6731,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
RFJOWPHRUPOTTN-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6732,MG-6732,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
IRWCNMBAFNHFHN-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6733,MG-6733,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
KVFWLJXIFWPOKU-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6723,MG-6723,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
LRFJUCOPISEWSK-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)nc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)nc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6735,MG-6735,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
GMJYPXJYGONOQS-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6736,MG-6736,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
BOJJFEVAPJBHIN-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6738,MG-6738,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
XDDXYNYPXMWHAS-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6739,MG-6739,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
ARZXKERXHQHVIT-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6728,MG-6728,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
VFISSJCDGBNTPA-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6741,MG-6741,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
XTCPNXITTZPBKT-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6742,MG-6742,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
PMDXLHQINLJWPB-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6743,MG-6743,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
OFOSCUKHUWPBGW-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6744,MG-6744,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
CWFLOAYRKLZCQB-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ncc(N4CCN(CC(=O)NCCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ncc(N4CCN(CC(=O)NCCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6734,MG-6734,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
PUAZNAXGLOXFCA-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)nc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)nc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6746,MG-6746,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
WACYKPYUASHFAY-UHFFFAOYSA-N,Cc1ccc(NCCOCCOCCOCCOCCC(=O)N2CCN(c3cnc(Nc4ncc(C)c(C(=O)Nc5nc(C)c(C)s5)n4)nc3)CC2)cc1C(=O)Nc1nc(C)c(C)s1,Cc1ccc(NCCOCCOCCOCCOCCC(=O)N2CCN(c3cnc(Nc4ncc(C)c(C(=O)Nc5nc(C)c(C)s5)n4)nc3)CC2)cc1C(=O)Nc1nc(C)c(C)s1,none,mgdb,MG-6747,MG-6747,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
WLOXTBYAUGOGOX-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6748,MG-6748,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
HOQKVMQYKKPNOC-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6749,MG-6749,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
WCUQXQCQAMUWJQ-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6750,MG-6750,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
INESDLQRDTZSQW-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6740,MG-6740,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
SRKNEPZLPPFFCR-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6752,MG-6752,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
ICPTXGAFRAUIBT-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6753,MG-6753,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
HUIICGQLXOSQKD-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6754,MG-6754,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
PKOUSJJDMSCPIS-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6755,MG-6755,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
BHIQBSFKFIRMOK-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6745,MG-6745,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
JVYWKSIQXUDPEM-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6758,MG-6758,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
KAAMVWFUUVJHOC-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6759,MG-6759,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
YZLPLNLYGUPYMI-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ncc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ncc(N4CCN(CC(=O)NCCOCCOCCOCCOCCOCCOCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6760,MG-6760,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
JEOUTCAFJRAJJM-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6761,MG-6761,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
ZCKCYHJOKZXEMI-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCOCCOCCOCCOCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6751,MG-6751,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
OYWWOORQKJMICN-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6763,MG-6763,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
VVDFMUXQGUXNKJ-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCCCCCCC(=O)Nc5ccccc5C(=O)Nc5nc(C)c(C)s5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6764,MG-6764,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
PRJMTXCNALAZIM-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6765,MG-6765,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
UVFXCEBBKVUMQH-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCCNc5cccc(C(=O)Nc6nc(C)c(C)s6)c5C)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6766,MG-6766,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
MYVJYSGBSUAVHC-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cccc(C)c5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5cccc(C)c5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6767,MG-6767,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
PVBWAUGWFWPSGE-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCCCCNc5ccc(C)c(C(=O)Nc6nc(C)c(C)s6)c5)CC4)cn3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6757,MG-6757,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
IVJJYFNCMAXCEJ-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccc(C)cc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(CC(=O)NCCOCCOCCC(=O)Nc5ccc(C)cc5C(=O)Nc5nc(C)c(C)s5)CC4)cc3)nc2n(C2CCCC2)c1=O,none,mgdb,MG-6769,MG-6769,,,P11802,CDK4,unknown,3,cellular_phenotype,nan,False,,True,False,False,,,,split_from_multi_target_string,False
