compound_inchi_key,canonical_isomeric_smiles,canonical_smiles,stereo_status,source_dataset,source_record_id,ligand_source_id,e3_uniprot,e3_gene_symbol,target_uniprot,target_gene_symbol,moa_type,endpoint_tier,endpoint_category,assay_type,mutation_flag,mutation_detail,diagnostic_only,is_family_level,has_pdb_structure,pdb_id,dc50,dmax,mapping_assumption_flag,in_both_datasets
XNKIMEMMJTYOOT-UHFFFAOYSA-N,COc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1C#N,COc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1C#N,undefined,mgtbind,1858,1773,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,10000,25.23,,False
WCEROPSBJKNLRD-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(Cn4ccnc4)cc3)c2Cl)C(=O)N1,O=C1CCC(c2cccc(-c3ccc(Cn4ccnc4)cc3)c2Cl)C(=O)N1,undefined,mgtbind,1859,1774,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,52.23,83.77,,False
FIQMOINOCBFDOK-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(OCC4CCOC4)cc3)c2Cl)C(=O)N1,O=C1CCC(c2cccc(-c3ccc(OCC4CCOC4)cc3)c2Cl)C(=O)N1,undefined,mgtbind,1860,1775,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,99.19,87.56,,False
QFSZEDAOMUTMJQ-XADRRFQNSA-N,Cc1nc(CN2CC[C@H](Oc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)C2)cc2ccccc12,Cc1nc(CN2CCC(Oc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)C2)cc2ccccc12,defined,mgdb,MG-5541,MG-5541,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
JBUJYXRBGSZZNG-UHFFFAOYSA-N,Nc1ncn(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)n1,Nc1ncn(Cc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)n1,undefined,mgtbind,1830,1745,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,22.28,89.2,,False
QCMHGXOCZVSZAF-UHFFFAOYSA-N,Cc1nccn1Cc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Cc1nccn1Cc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,undefined,mgtbind,1831,1746,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,49.24,87.83,,False
DRSOETLXPAPYBQ-UHFFFAOYSA-N,N#Cc1cc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)ccc1O,N#Cc1cc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)ccc1O,undefined,mgtbind,1832,1747,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,119.41,78.18,,False
MMLCBFATNNJWID-UHFFFAOYSA-N,Nc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1OC(F)F,Nc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1OC(F)F,undefined,mgtbind,1833,1748,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,481.73,64.6,,False
CPCGRRZHSRPINY-UHFFFAOYSA-N,CCNc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,CCNc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,undefined,mgtbind,1834,1749,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,125.39,80.9,,False
KMUYVONVFZSGFL-UHFFFAOYSA-N,CNc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1C,CNc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1C,undefined,mgtbind,1835,1750,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,22.28,96.05,,False
UPNUQZFGOUTPQI-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(OCCCO)cc3)c2Cl)C(=O)N1,O=C1CCC(c2cccc(-c3ccc(OCCCO)cc3)c2Cl)C(=O)N1,undefined,mgtbind,1836,1751,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,353.44,72.04,,False
HHWQGYODXGRQKB-UHFFFAOYSA-N,Nc1ccnn1Cc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Nc1ccnn1Cc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,undefined,mgtbind,1837,1752,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,39.71,89.66,,False
RDBLIAVQGIGGKI-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(OCC4CCCO4)cc3)c2Cl)C(=O)N1,O=C1CCC(c2cccc(-c3ccc(OCC4CCCO4)cc3)c2Cl)C(=O)N1,undefined,mgtbind,1838,1753,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,69.31,87.09,,False
FQVVWVSUISYWJC-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(Cn4cccn4)cc3)c2Cl)C(=O)N1,O=C1CCC(c2cccc(-c3ccc(Cn4cccn4)cc3)c2Cl)C(=O)N1,undefined,mgtbind,1839,1754,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,15.11,93.95,,False
GWORHCSVNAMCLQ-UHFFFAOYSA-N,O=C1CN(CCOc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)CCN1,O=C1CN(CCOc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)CCN1,undefined,mgtbind,1840,1755,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,11,94.03,,False
KWRFIKASBNTDIX-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(CCN4CCOCC4)cc3)c2Cl)C(=O)N1,O=C1CCC(c2cccc(-c3ccc(CCN4CCOCC4)cc3)c2Cl)C(=O)N1,undefined,mgtbind,1841,1756,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,48.81,81.31,,False
PSDAJYYZBVFRTN-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(OCc4cccnc4)cc3)c2Cl)C(=O)N1,O=C1CCC(c2cccc(-c3ccc(OCc4cccnc4)cc3)c2Cl)C(=O)N1,undefined,mgtbind,1842,1757,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,11.56,96.3,,False
ASDYYLVKVXCZTI-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(OCc4ccncc4)cc3)c2Cl)C(=O)N1,O=C1CCC(c2cccc(-c3ccc(OCc4ccncc4)cc3)c2Cl)C(=O)N1,undefined,mgtbind,1843,1758,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,4.04,98.83,,False
WHOGFURRZAYKSS-UHFFFAOYSA-N,COc1cc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)ccc1C(F)F,COc1cc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)ccc1C(F)F,undefined,mgtbind,1844,1759,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,1531.83,75.87,,False
UVSWEYXGOHQKEV-LFQPHHBNSA-N,Cc1ccc2cc(CN3CC[C@H](Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)ncc2c1,Cc1ccc2cc(CN3CCC(Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)ncc2c1,defined,mgdb,MG-5543,MG-5543,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
FZNPRXLDBREVPH-YZSJKOAGSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(CC5=CC6C=CC=C(F)C6C=N5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(CC5=CC6C=CC=C(F)C6C=N5)C4)ccc3C2=O)C(=O)N1,defined,mgdb,MG-5544,MG-5544,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,False
WMCWVYFWYCEFFL-OWJIYDKWSA-N,O=C1CCC(N2Cc3ccc(O[C@H]4CCN(Cc5cc6ccccc6cn5)C4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(OC4CCN(Cc5cc6ccccc6cn5)C4)cc3C2=O)C(=O)N1,defined,mgdb,MG-5545,MG-5545,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
VYIMCQZFZPOVTK-CHQVSRGASA-N,Cc1cnc2ccc(CN3CC[C@H](Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)c(C)c2c1,Cc1cnc2ccc(CN3CCC(Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)c(C)c2c1,defined,mgdb,MG-5538,MG-5538,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
IGESDXCQRGVGEQ-XADRRFQNSA-N,Cc1cccc2cnc(CN3CC[C@H](Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)cc12,Cc1cccc2cnc(CN3CCC(Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)cc12,defined,mgdb,MG-5539,MG-5539,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
UDBLHRPUTNAXQU-AJZOCDQUSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5cc6ccccc6nc5C(F)(F)F)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5cc6ccccc6nc5C(F)(F)F)C4)ccc3C2=O)C(=O)N1,defined,mgdb,MG-5540,MG-5540,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
YGLYLPHOOQNASZ-XADRRFQNSA-N,Cc1nc2ccccc2cc1CN1CC[C@H](Oc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)C1,Cc1nc2ccccc2cc1CN1CCC(Oc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)C1,defined,mgdb,MG-5546,MG-5546,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
YIQKOCAQNBTNAR-OWJIYDKWSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5cc6ccc(F)cc6cn5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5cc6ccc(F)cc6cn5)C4)ccc3C2=O)C(=O)N1,defined,mgdb,MG-5547,MG-5547,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
INLQRYOEYUTHPO-XEGCMXMBSA-N,O=C1CCC(N2Cc3ccc(O[C@H]4CCN(Cc5ccc6ncccc6c5)C4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(OC4CCN(Cc5ccc6ncccc6c5)C4)cc3C2=O)C(=O)N1,defined,mgdb,MG-5548,MG-5548,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
PSTZNTNUAZKUPX-OWJIYDKWSA-N,O=C1CCC(N2Cc3ccc(O[C@H]4CCN(Cc5ccc6cnccc6c5)C4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(OC4CCN(Cc5ccc6cnccc6c5)C4)cc3C2=O)C(=O)N1,defined,mgdb,MG-5549,MG-5549,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
XAQNGLYUCICMHB-QHELBMECSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5cc6c(F)cccc6cn5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5cc6c(F)cccc6cn5)C4)ccc3C2=O)C(=O)N1,defined,mgdb,MG-5542,MG-5542,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
AGMXEMZXUQCHRG-UHFFFAOYSA-N,COc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1OC(F)F,COc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1OC(F)F,undefined,mgtbind,1828,1743,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,10000,47.81,,False
IMYQBXRYMKIKRP-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(OC4CCOC4)cc3)c2Cl)C(=O)N1,O=C1CCC(c2cccc(-c3ccc(OC4CCOC4)cc3)c2Cl)C(=O)N1,undefined,mgtbind,1829,1744,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,677.53,66.39,,False
WJAQYKVSSANXIE-AJZOCDQUSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5cc6ccccc6nn5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5cc6ccccc6nn5)C4)ccc3C2=O)C(=O)N1,defined,mgdb,MG-5550,MG-5550,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
UJNFFSKNBGBBJD-IQKKUYFPSA-N,Nc1cccc(COc2cccc(CN3CC[C@H](OC4=CC5CN(C6CCC(=O)NC6=O)C(=O)C5C=C4)C3)c2)c1,Nc1cccc(COc2cccc(CN3CCC(OC4=CC5CN(C6CCC(=O)NC6=O)C(=O)C5C=C4)C3)c2)c1,defined,mgdb,MG-5551,MG-5551,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,False
ISBNRXRHHJJBGJ-PVCWFJFTSA-N,Nc1cccc(COc2ccccc2CN2CC[C@H](Oc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)C2)c1,Nc1cccc(COc2ccccc2CN2CCC(Oc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)C2)c1,defined,mgdb,MG-5553,MG-5553,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
UIZFZPRVPJBCBW-XADRRFQNSA-N,Cc1cccc2cc(CN3CC[C@H](Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)ncc12,Cc1cccc2cc(CN3CCC(Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)ncc12,defined,mgdb,MG-5557,MG-5557,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
OSVOCGGHZFWBCB-MORIBYSCSA-N,CO[C@@H](C)c1ncc(N2CCN(C)CC2)cc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N1CC[C@]3(CCN(C(=O)[C@H](F)Cl)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,COC(C)c1ncc(N2CCN(C)CC2)cc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1csc(n1)CC(NC(=O)C(C(C)C)N1CCC3(CCN(C(=O)C(F)Cl)C3)C1=O)C(=O)N1CCCC(N1)C(=O)OCC(C)(C)C2,defined,mgtbind,1814,1205,P01116_P15056,KRAS_BRAF,P62937,CYPA,heterodimerization-nondegradative,2,binding_evidence,nan,False,,False,False,False,,,,,False
OSVOCGGHZFWBCB-ZADMPGKLSA-N,CO[C@@H](C)c1ncc(N2CCN(C)CC2)cc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N1CC[C@@]3(CCN(C(=O)[C@H](F)Cl)C3)C1=O)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,COC(C)c1ncc(N2CCN(C)CC2)cc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1csc(n1)CC(NC(=O)C(C(C)C)N1CCC3(CCN(C(=O)C(F)Cl)C3)C1=O)C(=O)N1CCCC(N1)C(=O)OCC(C)(C)C2,defined,mgtbind,1815,1206,P01116_P15056,KRAS_BRAF,P62937,CYPA,heterodimerization-nondegradative,2,binding_evidence,nan,False,,False,False,False,,,,,False
KDHLCKSULTVNFP-YJPLDKRPSA-N,CO[C@@H](C)c1ncc(N2CCOCC2)cc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)[C@H](F)Cl)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,COC(C)c1ncc(N2CCOCC2)cc1-c1c2c3cc(ccc3n1CC(F)(F)F)-c1csc(n1)CC(NC(=O)C(C(C)C)N(C)C(=O)C1CCN(C(=O)C(F)Cl)C1)C(=O)N1CCCC(N1)C(=O)OCC(C)(C)C2,defined,mgtbind,1816,1207,P01116_P15056,KRAS_BRAF,P62937,CYPA,heterodimerization-nondegradative,2,binding_evidence,nan,False,,False,False,False,,,,,False
GJFNGAYBJAVTAS-MRJVJUTKSA-N,CCn1c(-c2cc(N3CCN(CC(F)(F)F)CC3)cnc2[C@H](C)OC)c2c3cc(ccc31)-c1csc(n1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)[C@H](F)Cl)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,CCn1c(-c2cc(N3CCN(CC(F)(F)F)CC3)cnc2C(C)OC)c2c3cc(ccc31)-c1csc(n1)CC(NC(=O)C(C(C)C)N(C)C(=O)C1CCN(C(=O)C(F)Cl)C1)C(=O)N1CCCC(N1)C(=O)OCC(C)(C)C2,defined,mgtbind,1817,1208,P01116_P15056,KRAS_BRAF,P62937,CYPA,heterodimerization-nondegradative,2,binding_evidence,nan,False,,False,False,False,,,,,False
RGBJDHBYYMZUII-IDVPWSEVSA-N,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)C1CCN(C(=O)C#CCN3CCOCC3)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,CCn1c(-c2cccnc2C(C)OC)c2c3cc(ccc31)-c1cc(O)cc(c1)CC(NC(=O)C(C(C)C)N(C)C(=O)C1CCN(C(=O)C#CCN3CCOCC3)C1)C(=O)N1CCCC(N1)C(=O)OCC(C)(C)C2,defined,mgtbind,1818,1209,P01116_P15056,KRAS_BRAF,P62937,CYPA,heterodimerization-nondegradative,2,binding_evidence,nan,False,,False,False,False,,,,,False
STKYPGHNPVABGK-MDHXRGRUSA-N,CCn1c(-c2cccnc2COC)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)C1CN(C(=O)CCl)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,CCn1c(-c2cccnc2COC)c2c3cc(ccc31)-c1cc(O)cc(c1)CC(NC(=O)C(C(C)C)N(C)C(=O)C1CN(C(=O)CCl)C1)C(=O)N1CCCC(N1)C(=O)OCC(C)(C)C2,defined,mgtbind,1819,1210,P01116_P15056,KRAS_BRAF,P62937,CYPA,heterodimerization-nondegradative,2,binding_evidence,nan,False,,False,False,False,,,,,False
YVOCKDYWYDWNQQ-RQSABAJPSA-N,CC(C)[C@@H](C(=O)N[C@H]1Cc2cc(O)cc(c2)-c2ccc3c(C(C)(C)C#N)cn(c3c2)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)N1CCCC2(CCN(C(=O)CCl)C2)C1=O,CC(C)C(C(=O)NC1Cc2cc(O)cc(c2)-c2ccc3c(C(C)(C)C#N)cn(c3c2)CC(C)(C)COC(=O)C2CCCN(N2)C1=O)N1CCCC2(CCN(C(=O)CCl)C2)C1=O,defined,mgtbind,1820,1211,P01116_P15056,KRAS_BRAF,P62937,CYPA,heterodimerization-nondegradative,2,binding_evidence,nan,False,,False,False,False,,,,,False
JAQFNOQUZADRHI-UHFFFAOYSA-N,CCc1cc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)ccc1N,CCc1cc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)ccc1N,undefined,mgtbind,1821,1736,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,12.33,95.98,,False
UBTPYQVRIZIKQG-UHFFFAOYSA-N,Nc1nccn1Cc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,Nc1nccn1Cc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1,undefined,mgtbind,1822,1737,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,239.72,84.09,,False
DQYWITYPCZJNPX-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(OCc4ccccn4)cc3)c2Cl)C(=O)N1,O=C1CCC(c2cccc(-c3ccc(OCc4ccccn4)cc3)c2Cl)C(=O)N1,undefined,mgtbind,1823,1738,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,45.42,93.6,,False
OPFYNKFCQCABMR-UHFFFAOYSA-N,CN1CCN(CCOc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)CC1,CN1CCN(CCOc2ccc(-c3cccc(C4CCC(=O)NC4=O)c3Cl)cc2)CC1,undefined,mgtbind,1824,1739,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,59.69,81.73,,False
FCWYAWCZUAYTSL-UHFFFAOYSA-N,Nc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1Cl,Nc1ccc(-c2cccc(C3CCC(=O)NC3=O)c2Cl)cc1Cl,undefined,mgtbind,1825,1740,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,18.07,97.68,,False
CANVOMSMGUCQHV-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(C4COC(=O)N4)cc3)c2Cl)C(=O)N1,O=C1CCC(c2cccc(-c3ccc(C4COC(=O)N4)cc3)c2Cl)C(=O)N1,undefined,mgtbind,1826,1741,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,10000,13.98,,False
VWSJIXUPBYJHEY-UHFFFAOYSA-N,O=C1CCC(c2cccc(-c3ccc(C4COC(=O)N4)c(F)c3)c2Cl)C(=O)N1,O=C1CCC(c2cccc(-c3ccc(C4COC(=O)N4)c(F)c3)c2Cl)C(=O)N1,undefined,mgtbind,1827,1742,Q96SW2,CRBN,P15498,VAV1,heterodimerization-degradative,2,binding_evidence,nan,False,,False,False,False,,10000,27.04,,False
AGPWOTLERUQDBK-XEGCMXMBSA-N,Cc1ncc2ccc(CN3CC[C@H](Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)cc2n1,Cc1ncc2ccc(CN3CCC(Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)cc2n1,defined,mgdb,MG-5559,MG-5559,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
ZFOUNOUCPKPOPW-QODXOHEASA-N,NCc1ccc(COc2ccccc2CN2CC[C@H](Oc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)C2)cc1,NCc1ccc(COc2ccccc2CN2CCC(Oc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)C2)cc1,defined,mgdb,MG-5560,MG-5560,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
CLQQBAUKKIRVFA-QODXOHEASA-N,NCc1ccccc1COc1ccccc1CN1CC[C@H](Oc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)C1,NCc1ccccc1COc1ccccc1CN1CCC(Oc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)C1,defined,mgdb,MG-5561,MG-5561,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
WBPJLDQGTBJBCK-YDNXMHBPSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5ncc6ccccc6n5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5ncc6ccccc6n5)C4)ccc3C2=O)C(=O)N1,defined,mgdb,MG-5554,MG-5554,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
AOIQDIBORTYOBS-AJZOCDQUSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5cc6cccnc6cn5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5cc6cccnc6cn5)C4)ccc3C2=O)C(=O)N1,defined,mgdb,MG-5555,MG-5555,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
KYHRXJFLOWLIPG-BBQAJUCSSA-N,O=C1CCC(N2Cc3cc(O[C@H]4CCN(Cc5cc6cnccc6cn5)C4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(OC4CCN(Cc5cc6cnccc6cn5)C4)ccc3C2=O)C(=O)N1,defined,mgdb,MG-5556,MG-5556,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
GXTFELIJMXJADG-BVOOQYFDSA-N,NCc1ccccc1COc1cccc(CN2CC[C@H](Oc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)C2)c1,NCc1ccccc1COc1cccc(CN2CCC(Oc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)C2)c1,defined,mgdb,MG-5562,MG-5562,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
BLIPLJZKJQURAT-BVOOQYFDSA-N,NCc1cccc(COc2cccc(CN3CC[C@H](Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)c2)c1,NCc1cccc(COc2cccc(CN3CCC(Oc4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)c2)c1,defined,mgdb,MG-5563,MG-5563,,,O75909,CCNK,unknown,2,binding_evidence,PanQinase Activity Assay,False,,False,False,False,,,,nan,True
