compound_inchi_key,canonical_isomeric_smiles,canonical_smiles,stereo_status,source_dataset,source_record_id,ligand_source_id,e3_uniprot,e3_gene_symbol,target_uniprot,target_gene_symbol,moa_type,endpoint_tier,endpoint_category,assay_type,mutation_flag,mutation_detail,diagnostic_only,is_family_level,has_pdb_structure,pdb_id,dc50,dmax,mapping_assumption_flag,in_both_datasets,source_group,split
CIRHAQNIYQBVDB-UHFFFAOYSA-N,CCOC(=O)Cc1csc(NC(=O)C2CN(c3cc(-n4nc(C)cc4C)ncn3)C2)n1,CCOC(=O)Cc1csc(NC(=O)C2CN(c3cc(-n4nc(C)cc4C)ncn3)C2)n1,none,mgdb,MG-1485,MG-1485,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
MKESEOAHOFNCMY-UHFFFAOYSA-N,O=C(Nc1ncn[nH]1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ncn[nH]1)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1484,MG-1484,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
KANTWVOZEPMRJU-UHFFFAOYSA-N,O=C(Nc1ccccc1Br)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ccccc1Br)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1483,MG-1483,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
PLVQJNIUFBUTLO-UHFFFAOYSA-N,CCOC(=O)C1CCc2sc(NC(=O)C3CN(c4cc(-n5ccnc5)ncn4)C3)nc21,CCOC(=O)C1CCc2sc(NC(=O)C3CN(c4cc(-n5ccnc5)ncn4)C3)nc21,undefined,mgdb,MG-1482,MG-1482,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
IRTZRSJCEFAXHG-GFCCVEGCSA-N,Cc1cnc(NC(=O)[C@H]2CCCN2c2cc(-n3cccn3)ncn2)s1,Cc1cnc(NC(=O)C2CCCN2c2cc(-n3cccn3)ncn2)s1,defined,mgdb,MG-1513,MG-1513,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
IRTZRSJCEFAXHG-LBPRGKRZSA-N,Cc1cnc(NC(=O)[C@@H]2CCCN2c2cc(-n3cccn3)ncn2)s1,Cc1cnc(NC(=O)C2CCCN2c2cc(-n3cccn3)ncn2)s1,defined,mgdb,MG-1512,MG-1512,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,False,patent:457,train
SKRGANARMDTLIH-UHFFFAOYSA-N,Cc1cnc(NC(=O)C2CCCN(c3cc(-n4cccn4)ncn3)C2)s1,Cc1cnc(NC(=O)C2CCCN(c3cc(-n4cccn4)ncn3)C2)s1,undefined,mgdb,MG-1510,MG-1510,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
PEQCJRBCWLHRSC-UHFFFAOYSA-N,CC1(C)CC(=O)c2sc(NC(=O)C3CN(c4cc(-n5cccn5)ncn4)C3)nc2C1,CC1(C)CC(=O)c2sc(NC(=O)C3CN(c4cc(-n5cccn5)ncn4)C3)nc2C1,none,mgdb,MG-1509,MG-1509,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
JOZOWRQYZCYYDW-UHFFFAOYSA-N,Cc1cnc(NC(=O)C2CN(c3cc(-n4ccnc4)ncn3)C2)s1,Cc1cnc(NC(=O)C2CN(c3cc(-n4ccnc4)ncn3)C2)s1,none,mgdb,MG-1508,MG-1508,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
NUCRBLNDDLLMEG-UHFFFAOYSA-N,O=C(Nc1nc(-c2ccccn2)cs1)C1CN(c2cc(-n3ccnc3)ncn2)C1,O=C(Nc1nc(-c2ccccn2)cs1)C1CN(c2cc(-n3ccnc3)ncn2)C1,none,mgdb,MG-1507,MG-1507,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
WTJRACREQZOTNC-UHFFFAOYSA-N,COc1cccc2sc(NC(=O)C3CN(c4cc(-n5ccnc5)ncn4)C3)nc12,COc1cccc2sc(NC(=O)C3CN(c4cc(-n5ccnc5)ncn4)C3)nc12,none,mgdb,MG-1506,MG-1506,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
XCZRQLIJQJWPBE-UHFFFAOYSA-N,Cc1cnc(NC(=O)C2CCCN(c3cc(-n4ccnc4)ncn3)C2)s1,Cc1cnc(NC(=O)C2CCCN(c3cc(-n4ccnc4)ncn3)C2)s1,undefined,mgdb,MG-1505,MG-1505,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
HNHASWOQZGYXQJ-UHFFFAOYSA-N,O=C(Nc1ccc2ncsc2c1)C1CN(c2cc(-n3ccnc3)ncn2)C1,O=C(Nc1ccc2ncsc2c1)C1CN(c2cc(-n3ccnc3)ncn2)C1,none,mgdb,MG-1504,MG-1504,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
AVDLYTVVKUMHRY-UHFFFAOYSA-N,CCOC(=O)C1CCc2sc(NC(=O)C3CN(c4cc(-n5cncn5)ncn4)C3)nc21,CCOC(=O)C1CCc2sc(NC(=O)C3CN(c4cc(-n5cncn5)ncn4)C3)nc21,undefined,mgdb,MG-1503,MG-1503,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
UKXSFOHOZTXBOQ-UHFFFAOYSA-N,O=C(Nc1nccs1)C1CN(c2cc(-c3ccccc3)ncn2)C1,O=C(Nc1nccs1)C1CN(c2cc(-c3ccccc3)ncn2)C1,none,mgdb,MG-1502,MG-1502,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
GGKXTEHMYYBSBX-UHFFFAOYSA-N,O=C(O)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(O)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1469,MG-1469,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
CMQLMHMLVWUOKB-UHFFFAOYSA-N,N#Cc1cnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,N#Cc1cnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,none,mgdb,MG-1468,MG-1468,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
OHXPBNOCQXTJOV-UHFFFAOYSA-N,O=C(Nc1ncc(C(F)(F)F)s1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ncc(C(F)(F)F)s1)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1467,MG-1467,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
ARSPAPMNNOFYNO-UHFFFAOYSA-N,O=C(Nc1ncc(Br)s1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ncc(Br)s1)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1466,MG-1466,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
IBVRGPLLJCQHBK-UHFFFAOYSA-N,Cc1csc(NC(=O)C2CN(c3cc(-n4cncn4)ncn3)C2)n1,Cc1csc(NC(=O)C2CN(c3cc(-n4cncn4)ncn3)C2)n1,none,mgdb,MG-1497,MG-1497,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
VRLBLCJSZGHUFA-UHFFFAOYSA-N,NC(=O)Cc1csc(NC(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)n1,NC(=O)Cc1csc(NC(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)n1,none,mgdb,MG-1496,MG-1496,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
QKXZTGHQASBEHT-UHFFFAOYSA-N,Cc1cccc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)n1,Cc1cccc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)n1,none,mgdb,MG-1495,MG-1495,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
KQRLDIGZYYNYIL-UHFFFAOYSA-N,Cc1nc(NC(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)sc1C(=O)N(C)C,Cc1nc(NC(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)sc1C(=O)N(C)C,none,mgdb,MG-1494,MG-1494,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
SYYAWPPEVRDMHK-UHFFFAOYSA-N,Cc1cnc(NC(=O)C2CCCN(c3cc(-n4cncn4)ncn3)C2)s1,Cc1cnc(NC(=O)C2CCCN(c3cc(-n4cncn4)ncn3)C2)s1,undefined,mgdb,MG-1493,MG-1493,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
QONIUHUCMMZZLR-UHFFFAOYSA-N,Cc1cc(C)n(-c2cc(N3CCCC(C(=O)Nc4nccs4)C3)ncn2)n1,Cc1cc(C)n(-c2cc(N3CCCC(C(=O)Nc4nccs4)C3)ncn2)n1,undefined,mgdb,MG-1492,MG-1492,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
YDMNDKZGQVQPPU-UHFFFAOYSA-N,CCOC(=O)c1sc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)nc1C,CCOC(=O)c1sc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)nc1C,none,mgdb,MG-1491,MG-1491,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
CKOKSGBTKCBKJV-UHFFFAOYSA-N,CCOC(=O)c1sc(NC(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)nc1C,CCOC(=O)c1sc(NC(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)nc1C,none,mgdb,MG-1490,MG-1490,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
IGNXWCIABAARFT-UHFFFAOYSA-N,O=C(Nc1nccs1)C1CN(c2cc(-n3cncn3)ncn2)C1,O=C(Nc1nccs1)C1CN(c2cc(-n3cncn3)ncn2)C1,none,mgdb,MG-1489,MG-1489,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
VTHFIDNFAIEPDZ-UHFFFAOYSA-N,Cc1cc(C)n(-c2cc(N3CC(C(=O)Nc4nc(-c5ccccn5)cs4)C3)ncn2)n1,Cc1cc(C)n(-c2cc(N3CC(C(=O)Nc4nc(-c5ccccn5)cs4)C3)ncn2)n1,none,mgdb,MG-1488,MG-1488,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
ILEPTWSSRWLPSU-UHFFFAOYSA-N,Cc1cc(C)n(-c2cc(N3CC(C(=O)Nc4nc(C)c(C)s4)C3)ncn2)n1,Cc1cc(C)n(-c2cc(N3CC(C(=O)Nc4nc(C)c(C)s4)C3)ncn2)n1,none,mgdb,MG-1487,MG-1487,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
WQZPMXCNYMRHEJ-UHFFFAOYSA-N,O=C(Nc1nccs1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1nccs1)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1486,MG-1486,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
OPWJYBMOPAUKHL-UHFFFAOYSA-N,Cc1ccc2nc(NC(=O)C3CN(c4cc(-n5cccn5)ncn4)C3)sc2c1,Cc1ccc2nc(NC(=O)C3CN(c4cc(-n5cccn5)ncn4)C3)sc2c1,none,mgdb,MG-1453,MG-1453,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
PXQBFKZCCNWAAX-UHFFFAOYSA-N,Cc1csc(NC(=O)C2CN(c3cc(-n4ccnc4)ncn3)C2)n1,Cc1csc(NC(=O)C2CN(c3cc(-n4ccnc4)ncn3)C2)n1,none,mgdb,MG-1452,MG-1452,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
ZVSBPSJFPGTGBC-UHFFFAOYSA-N,Cc1cnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,Cc1cnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,none,mgdb,MG-1451,MG-1451,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
RCCDIUZAPKBQLV-UHFFFAOYSA-N,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(CO)n3)n2)s1,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(CO)n3)n2)s1,none,mgdb,MG-1450,MG-1450,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
SWCQXZWAPDXGSB-UHFFFAOYSA-N,O=C(Nc1nc(-c2ccco2)cs1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1nc(-c2ccco2)cs1)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1481,MG-1481,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
PODNCIKWXLZANB-UHFFFAOYSA-N,Cc1nnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,Cc1nnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,none,mgdb,MG-1480,MG-1480,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
UNRNJAJGTUCJNQ-UHFFFAOYSA-N,CCN(C(=O)C1CN(c2cc(-n3cccn3)ncn2)C1)c1ccccc1,CCN(C(=O)C1CN(c2cc(-n3cccn3)ncn2)C1)c1ccccc1,none,mgdb,MG-1479,MG-1479,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
RDZFQMMMQAIKGG-UHFFFAOYSA-N,O=C(NCCn1cccc1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(NCCn1cccc1)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1478,MG-1478,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
IQMSUROUAMMXKC-UHFFFAOYSA-N,O=C(NC1CC1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(NC1CC1)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1477,MG-1477,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
NYDYYNQCHVMACQ-UHFFFAOYSA-N,O=C(Nc1ccc(F)c(Cl)c1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ccc(F)c(Cl)c1)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1475,MG-1475,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
ADLRNEWSYDZNHV-UHFFFAOYSA-N,CCn1nnc2c(N3CC(C(=O)Nc4nccs4)C3)ncnc21,CCn1nnc2c(N3CC(C(=O)Nc4nccs4)C3)ncnc21,none,mgdb,MG-1473,MG-1473,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
AGOBQDOPDBWLFK-UHFFFAOYSA-N,O=C(Nc1ccncc1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ccncc1)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1472,MG-1472,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
BMXKNMCSUQJNEQ-UHFFFAOYSA-N,O=C(C1CN(c2cc(-n3cccn3)ncn2)C1)N1CCOCC1,O=C(C1CN(c2cc(-n3cccn3)ncn2)C1)N1CCOCC1,none,mgdb,MG-1471,MG-1471,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
LIBMSHTXWKWZLV-UHFFFAOYSA-N,CC1CCCCC1NC(=O)C1CN(c2cc(-n3cccn3)ncn2)C1,CC1CCCCC1NC(=O)C1CN(c2cc(-n3cccn3)ncn2)C1,undefined,mgdb,MG-1470,MG-1470,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
SOAIFXXJGNCQDZ-UHFFFAOYSA-N,Cc1ccnc(Nc2nc(CC(=O)NCCc3cccs3)cs2)c1,Cc1ccnc(Nc2nc(CC(=O)NCCc3cccs3)cs2)c1,none,mgdb,MG-1437,MG-1437,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
DKOGUIPSHTZMNE-UHFFFAOYSA-N,Cc1ccnc(Nc2nc(CC(=O)Nc3cccnc3)cs2)c1,Cc1ccnc(Nc2nc(CC(=O)Nc3cccnc3)cs2)c1,none,mgdb,MG-1436,MG-1436,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
AOBRGNVKIGVAAC-UHFFFAOYSA-N,Cc1ccnc(Nc2nc(CC(=O)Nc3nc4c(s3)CCCC4)cs2)c1,Cc1ccnc(Nc2nc(CC(=O)Nc3nc4c(s3)CCCC4)cs2)c1,none,mgdb,MG-1435,MG-1435,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
HNVKYQJVNHQQOK-UHFFFAOYSA-N,Cc1cccc(Nc2nc(CC(=O)N3CCN(c4ncccn4)CC3)cs2)n1,Cc1cccc(Nc2nc(CC(=O)N3CCN(c4ncccn4)CC3)cs2)n1,none,mgdb,MG-1434,MG-1434,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
UYJKELNGSKIVTQ-UHFFFAOYSA-N,O=C(Nc1ncc(F)s1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ncc(F)s1)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1465,MG-1465,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
DLAJQJFFGFNJKN-UHFFFAOYSA-N,Cc1cc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)[nH]n1,Cc1cc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)[nH]n1,none,mgdb,MG-1464,MG-1464,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
BYTXRPUPZUEVPQ-UHFFFAOYSA-N,CCc1cnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,CCc1cnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,none,mgdb,MG-1463,MG-1463,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
ONQQVIFFXCTUDI-UHFFFAOYSA-N,COC(=O)c1cnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,COC(=O)c1cnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,none,mgdb,MG-1462,MG-1462,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
PKHIODAAMQMSAM-UHFFFAOYSA-N,CCOC(=O)c1cnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,CCOC(=O)c1cnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,none,mgdb,MG-1461,MG-1461,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
ZYQMBWPQVJCQCT-UHFFFAOYSA-N,O=C(Nc1ncc([N+](=O)[O-])s1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ncc([N+](=O)[O-])s1)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1460,MG-1460,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
OYIJBKVBNWJNSR-UHFFFAOYSA-N,Cc1cnc(NC(=O)CN(C)c2cc(-n3cccn3)ncn2)s1,Cc1cnc(NC(=O)CN(C)c2cc(-n3cccn3)ncn2)s1,none,mgdb,MG-1459,MG-1459,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
AALZVJNJHYMETG-CYBMUJFWSA-N,Cc1cnc(NC(=O)[C@H]2CCCCN2c2cc(-n3cccn3)ncn2)s1,Cc1cnc(NC(=O)C2CCCCN2c2cc(-n3cccn3)ncn2)s1,defined,mgdb,MG-1458,MG-1458,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
UTTIFARMZYGWEZ-NSHDSACASA-N,Cc1cnc(NC(=O)[C@@H]2CCN2c2cc(-n3cccn3)ncn2)s1,Cc1cnc(NC(=O)C2CCN2c2cc(-n3cccn3)ncn2)s1,defined,mgdb,MG-1457,MG-1457,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,False,patent:457,train
ILVKFXJXFRHLFY-UHFFFAOYSA-N,Cc1cnc(NC(=O)C2CCN(c3cc(-n4cccn4)ncn3)C2)s1,Cc1cnc(NC(=O)C2CCN(c3cc(-n4cccn4)ncn3)C2)s1,undefined,mgdb,MG-1456,MG-1456,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
QNCRKRVVMULPFX-UHFFFAOYSA-N,Cc1cnc(NC(=O)C2CCN(c3cc(-n4ccnc4)ncn3)C2)s1,Cc1cnc(NC(=O)C2CCN(c3cc(-n4ccnc4)ncn3)C2)s1,undefined,mgdb,MG-1455,MG-1455,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
OLJREKOWIRXEAX-UHFFFAOYSA-N,O=C(Nc1nc2c(s1)CCCC2)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1nc2c(s1)CCCC2)C1CN(c2cc(-n3cccn3)ncn2)C1,none,mgdb,MG-1454,MG-1454,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
WNYWVMZZBMPMSC-UHFFFAOYSA-N,O=C(Cc1csc(NC(=O)c2ccc(=O)[nH]c2)n1)Nc1nc2c(s1)CCCC2,O=C(Cc1csc(NC(=O)c2ccc(=O)[nH]c2)n1)Nc1nc2c(s1)CCCC2,none,mgdb,MG-1421,MG-1421,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
GPXVCNHUQOAPHB-UHFFFAOYSA-N,Cc1cc(C)nc(Nc2nc(CC(=O)Nc3nc4c(s3)CCCC4)cs2)n1,Cc1cc(C)nc(Nc2nc(CC(=O)Nc3nc4c(s3)CCCC4)cs2)n1,none,mgdb,MG-1420,MG-1420,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
QYWUEUSIFOLZAC-UHFFFAOYSA-N,Cc1cc(C)nc(Nc2nc(CC(=O)Nc3nc(-c4ccco4)cs3)cs2)n1,Cc1cc(C)nc(Nc2nc(CC(=O)Nc3nc(-c4ccco4)cs3)cs2)n1,none,mgdb,MG-1419,MG-1419,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
BLCYIIXGYOKZQQ-UHFFFAOYSA-N,COC(=O)Nc1nc(CC(=O)Nc2nc(-c3ccco3)cs2)cs1,COC(=O)Nc1nc(CC(=O)Nc2nc(-c3ccco3)cs2)cs1,none,mgdb,MG-1418,MG-1418,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
QMRBCNQCRMTXBE-UHFFFAOYSA-N,Cc1cccc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)n1,Cc1cccc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)n1,none,mgdb,MG-1449,MG-1449,,,O75909,CCNK,unknown,1,degradation_evidence,Bright-Glo luciferase assay,False,,False,False,False,,,,,True,patent:457,train
CGQOACVDRKDGKA-UHFFFAOYSA-N,Nc1nc(CC(=O)Nc2nc(-c3ccco3)cs2)cs1,Nc1nc(CC(=O)Nc2nc(-c3ccco3)cs2)cs1,none,mgdb,MG-1448,MG-1448,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
JILXELBWNGPOJT-BQYQJAHWSA-N,Cc1cnc(NC(=O)Cc2csc(NC(=O)/C=C/c3ccccc3)n2)s1,Cc1cnc(NC(=O)Cc2csc(NC(=O)C=Cc3ccccc3)n2)s1,defined,mgdb,MG-1447,MG-1447,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
HFZASFNWEOBBNY-UHFFFAOYSA-N,CCOc1cccc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)n1,CCOc1cccc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)n1,none,mgdb,MG-1446,MG-1446,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
VKFSMKZFUPIFKK-UHFFFAOYSA-N,Cc1cccc(Nc2nc(CC(=O)Nc3nc(-c4ccco4)cs3)cs2)n1,Cc1cccc(Nc2nc(CC(=O)Nc3nc(-c4ccco4)cs3)cs2)n1,none,mgdb,MG-1445,MG-1445,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
